,url,paragraph_index,paragraph_text
1957,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,91.0,Wi-Fi 네트워크 이름.
1958,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,92.0,설문 조사 정보.
1959,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,93.0,우리가 수집하는 정보는:
1960,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,94.0,"귀하가 자발적으로 공유하는 것,"
1961,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,95.0,"거래를 진행하기 위한 것,"
1962,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,96.0,자동으로 수집하는 것입니다.
1963,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,97.0,귀하의정보를 수집하는데 사용되는 기술에 관한 자세한 정보는  쿠키 및 기술 정보를 참조하십시오
1964,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,98.0,우리는 귀하가 자발적으로 공유하는 정보를 수집합니다
1965,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,99.0,"귀하는 개인 연락처 정보를 전혀 공유하지 않고도 많은 Mattel 서비스를 이용할 수 있습니다. 귀하의 선택에 따라 귀하가 개인 연락처 정보, 개인 정보, 로그인 정보, 관심사 또는 인구 통계적 정보, 또는 귀하나 귀하의 자녀에 관한 설문조사 정보를 우리와 공유할 수 있는 경우는 아래와 같습니다:"
1966,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,100.0,귀하가 Mattel 서비스에 등록할 때.
1967,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,101.0,귀하가 게임을 할 때.
1968,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,102.0,대화식 활동을 사용할 때.
1969,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,103.0,우리 온라인 스토어 중 한 곳에서 구매 시(우리는 주문 정보를 수집합니다 참조).
1970,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,104.0,카탈로그를 주문할 때.
1971,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,105.0,경품 행사나 경연에 들어갈 때.
1972,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,106.0,정보나 제안을 받기 위해 가입할 때.
1973,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,107.0,온라인으로 구직 신청을 할 때.
1974,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,108.0,설문조사나 질문에 응할 때.
1975,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,109.0,"사용자가 생성한 콘텐츠를 게시할 때 특별한 규칙이 적용되니, 자세한 사항은사용자가 생성한 콘텐츠를 참고하십시오."
1976,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,110.0,우리는 주문 정보를 수집합니다
1977,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,111.0,"고객이 물건을 장바구니에 넣거나, 주문을 하거나 온라인으로 카탈로그를 요청하는 경우, 우리는 이 거래와 관련된 주문 정보를 수집합니다. 이때 자녀의 개인 정보를 포함할 수 있습니다."
1978,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,112.0,"고객은 편하게 주문을 완료하고 나중에 주문할 때를 위해서 주문 시에 가입할 수 있습니다. 가입 고객이 사이트에 다시 와서 또 다른 주문을 하는 경우, 자신의 로그인 정보로 본인 확인을 할 수 있습니다."
1979,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,113.0,"Mattel 서비스에 접근 시, 우리는 자동으로 정보를 수집합니다"
1980,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,114.0,"기기 정보를 포함하여, 자동으로 수집된 정보는 귀하가 Mattel 서비스나 Mattel 사이트를 사용하거나 방문할 때 적절하게 (가령, 귀하의 언어로 바꾸어) 서비스를 제공합니다."
1981,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,115.0, 
1982,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,116.0,"우리가 귀하로부터 정보를 수집하는 이유는, 귀하의 요구에 응하고, 우리 콘텐츠와 광고를 관리하고, Mattel 서비스와 제품을 효율적으로 운영하고, 개선하기 위함입니다."
1983,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,117.0,우리는 귀하가 당사에게 요구하는 것을 수행하기 위해 정보를 수집합니다.
1984,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,118.0,우리는 귀하 또는 귀하의 자녀가 관심을 가질 Mattel 서비스와 제품에 관한 정보를 제공하기 위해 정보를 수집합니다.
1985,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,119.0,우리는 Mattel 서비스와 운영을 돕기 위해 정보를 수집합니다.
1986,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,120.0,우리는 Mattel 서비스를 개선하기 위해 정보를 수집합니다.
1987,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,121.0,우리는 우리 제품을 개선하기 위해 정보를 수집합니다.
1988,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,122.0,우리는 콘텐츠를 제안하기 위해 정보를 수집합니다.
1989,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,123.0,우리는 귀하에게 광고하기 위해 정보를 수집합니다.
1990,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,124.0,우리는 보안을 유지하기 위해 정보를 수집합니다.
1991,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,125.0,우리는 당사와 다른 사람의 법적 권리를 보호하기 위해 정보를 수집합니다.
1992,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,126.0,우리는 다음을 위해 정보를 수집합니다:
1993,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,127.0,Mattel 서비스를 귀하에게 제공하기 위해.
1994,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,128.0,귀하의 요청에 대응하기 위해.
1995,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,129.0,귀하 또는 자녀의 연령을 확인하기 위해.
1996,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,130.0,거래를 완료하기 위해.
1997,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,131.0,거래를 진행하기 위해.
1998,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,132.0,귀하의 주문을 확인시켜 드리기 위해.
1999,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,133.0,귀하의 주문 상태를 업데이트하기 위해.
2000,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,134.0,무료 또는 유료 정기구독을 진행하기 위해.
2001,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,135.0,콘테스트나 추첨 행사의 당선/당첨자에게 통지하기 위해.
2002,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,136.0,귀하 또는 자녀가 관심을 가질만한 Mattel 서비스를 귀하에게 추천하기 위해.
2003,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,137.0,귀하 또는 자녀가 관심을 가질만한 제품을 추천하기 위해.
2004,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,138.0,귀하에게 마케팅 소식을 보내기 위해.
2005,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,139.0,귀하에게 카탈로그를 보내기 위해.
2006,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,140.0,관심있는 제품의 광고를 제공하기 위해.
2007,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,141.0,우리의 광고 효과를 분석하고 측정하기 위해.
2008,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,142.0,Mattel 서비스를 지원하기 위해.
2009,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,143.0,우리의 방문자를 이해하기 위해.
2010,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,144.0,우리의 제품을 개선하기 위해.
2011,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,145.0,Mattel 서비스를 개선하기 위해.
2012,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,146.0,새로운 제품을 개발하기 위해.
2013,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,147.0,새로운 Mattel 서비스를 개발하기 위해.
2014,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,148.0,"우리 제품과 Mattel 서비스의 보안, 완결성, 품질 관리를 위해."
2015,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,149.0,지적 재산권을 보호하기 위해.
2016,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,150.0,우리의 법적 권리를 보호하기 위해.
2017,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,151.0,타인의 법적 권리를 보호하기 위해.
2018,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,152.0,우리는 이러한 목적의 일부 또는 전체를 위해 타 기술 파트너사를 포함한 타 파트너사와 함께 일할 수 있습니다. 타사에 대한 더 자세한 내용은 쿠키 및 기술 정보를 참조하십시오.
2019,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,153.0,"우리는 귀하의 요구사항을 더 잘 이해하고, Mattel 서비스와 운영을 개선하고, 콘텐츠와 광고를 관리하고, 귀하에게 제안과 정보를 제공하고, 귀하를 더 잘 모시기 위해 우리가 수집한 정보를 결합할 수 있습니다."
2020,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,154.0,"귀하가 거주하는 지역의 법률에 따라 특정 목적으로 정보를 수집할 때 동의가 필요하다면, 우리는 정보 수집 시 그것을 준수할 것입니다."
2021,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,155.0, 
2022,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,156.0,"우리는 때때로 타사에 제공된 귀하의 정보를 수집하며, 우리가 수집한 기타 개인 정보와 그러한 정보를 결합합니다."
2023,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,157.0,우리는 인증 정보를 수집할 수 있습니다..
2024,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,158.0,우리는 다른 출처에서 정보를 수집합니다
2025,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,159.0,우리는 상업적 출처로부터 귀하에 관한 타사 제공 정보를 얻을 수 있습니다. 우리는 그 정보를 우리가 수집한 귀하의 기타 개인 정보와 결합할 수 있습니다.
2026,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,160.0,"우리는 인증 정보를 수집할 수도 있습니다 (예를 들면, 귀하가 공인된 신용카드 소지자인지 확인하기 위해)."
2027,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,161.0,우리는 다음과 같이 정보를 공유할 수 있습니다.
2028,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,162.0,우리는 Mattel 계열사 및 타 파트너사와 보유 정보를 공유합니다.
2029,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,163.0,우리는 귀하의 동의 하에 일부 개인 연락처 정보를 마케팅 목적으로 타사와 공유합니다.
2030,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,164.0,"카탈로그 사업의 관행에 따라, 우리는 배송지 주소(이메일 주소는 제외)를 귀하가 관심을 가질 제품 또는 서비스를 제공하는 다른 카탈로그 회사와 공유합니다. 필요 시, 우리는 귀하의 동의를 우선 구합니다. 우리는 귀하가 원치 않음을 표시할 수 있게 해드립니다."
2031,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,165.0,"귀하가 소셜 로그인 정보를 제공하는 경우, Mattel은 귀하의 소셜네트워크와 정보를 공유합니다."
2032,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,166.0,"우리는 쿠키와 기술을 통해 얻은 사용 행태와 관심에 관한 정보를 타 기술 파트너사와 공유하며, 해당 법률에서 요구할 경우 동의를 구합니다. 더 자세한 내용은 귀하의 선택권과 제어에서 확인하십시오."
2033,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,167.0,"우리는 법적인 요구나 소환에 응하기 위해, 재산권이나 개인적 안전을 보호하기 위해, Mattel 사업 중 하나가 매수되거나 팔렸을 때, 또는 기타 이유로 법적으로 허용되거나 요구를 받았을 때, 우리가 보유한 모든 정보(개인 정보 포함)를 공유합니다."
2034,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,168.0,"우리는 보유한 정보를 Mattel 계열사 내에서 공유하며, 타 파트너사와는 그들이 우리가 요구한 업무를 수행할 때 공유합니다."
2035,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,169.0,"이 개인정보 보호 정책에서 규정된 경우를 제외하고, 우리는 어린이로부터 혹은 어린이에 관해 온라인으로 받은 개인 연락처 정보는 Mattel 자회사 이외의 타사와 그들의 직접적인 마케팅 목적을 위해 공유하지 않습니다."
2036,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,170.0,타 파트너사와의 공유
2037,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,171.0,우리는 귀하의 정보를 다양한 타 파트너사와 공유할 수 있습니다. 그들은:
2038,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,172.0,데이터베이스와 서버 관리와 보안을 제공하는 업체.
2039,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,173.0,거래를 관리하는 일에 도움을 주는 업체.
2040,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,174.0,주문 또는 요청을 처리하고 수행하는 데 도움을 주는 업체.
2041,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,175.0,우리의 제안을 분석하는 업체.
2042,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,176.0,또한 그러한 업체들은 비슷한 서비스를 Mattel 계열사에 제공할 수 있습니다. 우리는 정보에 접근하는 타 파트너사에게 정보 보안을 요구합니다.
2043,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,177.0,마케팅 목적으로 타 파트너사와 공유하기
2044,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,178.0,"우리는 카탈로그를 수령할 사람들의 이름과 배송지 주소를 귀하가 관심을 가질 카탈로그를 가진 타 파트너사와 공유합니다. 필요 시, 우리는 귀하의 동의를 우선 구합니다. 귀하는 언제든지 수취를 거부할 수 있습니다."
2045,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,179.0,"귀하의 동의 하에, Mattel은 개인 연락처 정보를 귀하가 관심을 가질 제품이나 서비스를 제공하는 외부 회사와 공유합니다."
2046,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,180.0,"귀하가 우리에게 연락을 하시면, 우리는 외부 업체에 제공하는 목록에서 귀하의 이름을 제외시켜 드립니다.  MATTEL 통신 환경 설정 (American Girl 제외) 또는AMERICAN GIRL 통신 환경 설정 (American Girl 전용)을 방문하십시오."
2047,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,181.0,소셜 네트워크와 공유하기
2048,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,182.0,"귀하가 Mattel 서비스 또는 Mattel 사이트에 로그인하기 위해 소셜 로그인 정보를 제공하는 경우, 귀하의 소셜 네트워크와 정보를 공유하게 되며, 이때 공유하는 것은 귀하가 Mattel 서비스 또는 Mattel 사이트에 로그인했다는 사실, 또는 Mattel 서비스 또는 Mattel 사이트에서의 귀하의 활동입니다. 우리는 소셜 네트워크를 통해 메시지를 보내는 방식으로 귀하와 의사소통 할 수 있습니다."
2049,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,183.0,타 기술 파트너사와 공유하기
2050,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,184.0,"우리는 쿠키와 기술을 통해 얻은 사용 행태와 관심에 관한 정보를 타 기술 파트너사와 공유하며, 해당 법률에서 요구할 경우 동의를 구합니다. 더 자세한 내용은 귀하의 선택권과 제어에서 확인하십시오."
2051,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,185.0,법적인 권리를 보호하고 법적인 의무를 이행하기 위해 공유하기
2052,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,186.0,"만일 Mattel 서비스 내에서의 누군가의 행위가 우리 Mattel 서비스를, 또는 개인이나 자산을 저해할 수가 있다고 판단되는 경우, 우리는 그러한 위험을 피하기 위해 개인 정보를 공개할 수 있습니다. 그 경우, 우리는 범법자를 확인하거나, 그들에게 연락하거나, 그들에 대해 법적 행동을 취할 수 있습니다."
2053,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,187.0,"공개가 법에 의해 요구되거나 허용되는 경우, 또는 법적인 요구나 소환에 응하는 경우 우리는 개인 정보를 공개할 수 있습니다."
2054,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,188.0, 
2055,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,189.0,Mattel 서비스는 인터넷을 통해 외부 콘텐츠에 링크하거나 사용할 수 있습니다. 우리는 타사 사이트의 데이터 수집 관행이나 이용 약관에 관여하지 않습니다. 타사의 개인정보 보호정책과 이용 약관은 해당 사이트에서 적용됩니다.
2056,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,190.0,"귀하의 컴퓨터나 모바일 기기의 설정을 통해 외부 콘텐츠를 막거나 부분적으로 막을 수는 있으나, 그러한 설정이 항상 효과적이지는 않습니다."
2057,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,191.0,귀하는 타 판매사를 통해 주문하거나 가입할 수 있습니다. 타사의 개인정보 보호정책과 서비스 약관은 타 판매사가 행한 활동에 적용됩니다.
2058,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,192.0,우리는 Mattel 서비스의 제공을 위해 타 파트너사와 함께 일합니다.
2059,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,193.0,우리가 링크하는 사이트
2060,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,194.0,"Mattel 서비스는 외부 콘텐츠와 인터넷으로 연결될 수 있으며, 이는 우리가 제어할 수 없습니다."
2061,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,195.0,우리는 소셜미디어 사이트 또는 우리 제품을 판매하는 사이트로 링크할 수 있습니다.
2062,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,196.0,우리는 귀하가 관심을 가질 것으로 생각되는 타사 사이트 또는 서비스에 링크할 수 있습니다.
2063,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,197.0,"우리는 귀하가 타 서비스 제공자의 개인정보 보호정책과 이용 약관을 조심스럽게 검토하실 것을 권장합니다. 이들은 이 개인정보 보호정책에 포함되지 않으며, Mattel은 이들에 대해 책임지지 않습니다."
2064,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,198.0,"귀하는 브라우저, 기기 또는 기타 소프트웨어의 설정을 바꿈으로써 타사를 차단할 수 있습니다. 가끔은 이러한 설정이 효과적이지 않을 수도 있습니다."
2065,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,199.0,타 판매사
2066,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,200.0,"귀하가 타 판매사(예를 들면, PayPal)를 통해 거래가 처리되는 Mattel 서비스에서 주문을 했거나 가입했을 경우, 이들 거래는 판매사의 웹사이트를 통해 진행됩니다."
2067,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,201.0,귀하는타사의 사이트 이용 약관과 개인정보 보호정책을 검토한 후에 타사 사이트에 개인정보를 제출하거나 타사 사이트를 통한 거래를 해야 합니다.
2068,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,202.0,"Mattel은 타사와의 그 어떤 거래에 대해서, 또는 타사의 콘텐츠, 이용 약관, 또는 개인정보 보호정책에 대해서 책임지지 않습니다."
2069,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,203.0,타사와 타 기술 파트너사
2070,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,204.0,우리는 Mattel 서비스를 제공하기 위해 타 파트너사와 함께 일합니다. 우리는 그들에게 맡겨진 정보를 조심스럽게 다룰 것을 요청합니다.
2071,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,205.0,"우리 역시 콘텐츠를 제공하고, 사용자를 이해하고, Mattel 사이트와 타사 사이트에 광고를 전달하기 위해 타 기술 파트너사와 함께 일합니다. 자세한 사항은 쿠키 및 기술 정보를 참조하시고,  타 기술 파트너사 리스트 와 모바일 타 기술 파트너사 리스트에서 이러한 기술들을 제어하는데 도움이 될 만한 도구에 관해 알아보십시오."
2072,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,206.0,모바일 앱 스토어
2073,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,207.0,"Mattel 앱을 다운로드하거나, 구매하거나, Mattel 앱에서 인앱 구매를 하기 위해서는 타사 모바일 앱스토어에 가입하고 로그인해야 합니다."
2074,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,208.0,"Mattel 앱을 다운로드하거나, 모바일 플랫폼을 통해 Mattel 앱의 온라인 기능을 사용하는 경우, 앱 제공 업체는 일반적으로 특정 기기 및 앱 관련 정보도 수집합니다. Mattel은 앱 스토어의 요구 사항 또는 정책을 관리하지 않습니다. 모바일 앱 스토어의 개인정보 보호정책과 이용 약관을 검토한 후에 앱을 내려받아 사용하셔야 하며, 기기 설정에서 제어 옵션을 확인해야 합니다."
2075,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,209.0,귀하의 선택
2076,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,210.0,우리의 프로모션 제안 및 업데이트에 대한 귀하의 선택을 존중합니다. 우리로부터 어떤 안내를 받을지 MATTEL 통신 설정 또는 AMERICAN GIRL 통신 설정에서 바꿀 수 있습니다.
2077,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,211.0,귀하는 Mattel이 보유하는 귀하의 개인 정보에 관하여MATTEL GDPR 선택 포털 (American Girl 제외) 또는 AMERICAN GIRL GDPR 선택 포털(American Girl 전용)에서 선택할 수 있습니다. 부모는 부모 액세스 양식을 사용하여 자녀의 개인 정보에 접근하여 선택할 수 있습니다.
2078,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,212.0,앱 제어
2079,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,213.0,"귀하의 기기에서 푸시 알림, 위치 정보, 인앱 구매 또는 웹 접근 기능을 차단 또는 관리하는 것을 허용할 수 있습니다."
2080,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,214.0,의사 소통에 대한 귀하의 선택
2081,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,215.0,귀하가 프로모션 소식이나 제품 정보를 받기를 원치 않으시면 언제고 MATTEL 통신 설정 또는 AMERICAN GIRL 통신 설정을 변경하실 수 있습니다. 우리가 보내드리는 우편물과 이메일에는 구독 탈퇴 방법에 대한 정보가 포함돼 있습니다. 이메일 구독 탈퇴 요청은 10 업무일 내에 처리됩니다. 우편물 구독 탈퇴 요청은 더 오래 걸릴 수 있습니다.
2082,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,216.0,개인 정보에 관한 귀하의 선택과 제어
2083,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,217.0,"귀하가 귀하의 개인 정보에 접근하거나 해당 정보를 업데이트, 삭제하고자 할 때, 귀하의 개인 정보의 수집이나 사용에 대한 허락을 취소하고자 할 때, 귀하의 개인 정보 처리에 반대하고자 할 때, 귀하의 개인 정보에 대한 전송 가능한 사본을 요청할 때,MATTEL GDPR 선택 포털(American Girl 제외)또는 AMERICAN GIRL GDPR 선택 포털(American Girl 전용)에 접속해, 이 포털에서 Mattel에서 보유하고 있는 귀하에 관한 정보를 선택할 수 있습니다."
2084,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,218.0,부모 제어
2085,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,219.0,"부모는 부모 접근 양식을 사용하여 자녀의 데이터에 접근하여 Mattel이 그 데이터를 어떻게 사용하는지에 대해 결정하고, 업데이트 하거나 삭제할 수 있습니다."
2086,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,220.0,앱 제어
2087,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,221.0,앱으로 할 수 있는 것은:
2088,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,222.0,내장된 모바일 기기 설정과 제어를 사용하여
2089,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,223.0,"푸시 알림을 관리하고,"
2090,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,224.0,"위치 정보를 관리하고,"
2091,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,225.0,"인앱 구매를 관리하거나 제한하고,"
2092,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,226.0,"카메라, 마이크, 사진 릴, 앨범 또는 갤러리의 권한을 설정하고,"
2093,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,227.0,기기 내 네트워크 접근을 끄거나 브라우저를 끔으로써 웹으로의 연결을 막을 수 있습니다.
2094,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,228.0,제어판 접근이나 기능은 귀하의 기기에 따라 다릅니다.
2095,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,229.0,"이 섹션은 우리의 어린이 개인정보 보호정책을 요약한 것으로서, 전체 항목을 검토할 수 있습니다."
2096,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,230.0,부모와 법적 보호자를 위한 당부의 말씀
2097,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,231.0,우리는 이 개인정보 보호정책에서 정의된 어린이를 보호하기 위한 특별 단계를 취합니다. 어린이들에게 귀하의 허락 없이는 절대로 개인 정보를 제공하지 말도록 가르침으로써 당사가 귀 자녀의 개인정보를 보호할 수 있도록 도와주시기 바랍니다.
2098,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,232.0,어린이 개인정보 보호하기
2099,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,233.0,"우리는 법률적으로 허용된 특수한 경우를 제외하고는, 부모나 법적 보호자의 동의 없이 어린이용 Mattel 서비스에서 어린이로부터 개인 연락처 정보를 수집하지 않습니다."
2100,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,234.0,"우리는 일부 정보(IP 주소, 모바일 기기 UDID, 운영체제 등과 같은 것)를 자동으로 수집하며, 쿠키와 같은 기술을 활용하여 기능성을 제공하고 운영을 지원하는 데 사용합니다. 필요한 경우 동의를 구합니다."
2101,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,235.0,어린이가 활동에 참여하는 데 필요한 것 이상으로 개인 정보를 요구하지 않습니다.
2102,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,236.0,우리는 어린이가 개인 정보를 게시하거나 대중에 공개하는 것을 막기 위한 단계를 밟고 있습니다.
2103,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,237.0,우리는 어린이용 Mattel 서비스에서 어린이가 부모의 동의 없이 개인 정보를 게시하는 것을 막기 위한 노력으로 감시 및 필터링 기술을 사용합니다.
2104,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,238.0,우리는 Mattel 서비스에 접근하거나 개인 정보를 제공하기 전에 방문자에게 생일이나 지리적 위치 정보를 요구할 수 있습니다.
2105,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,239.0,"부모들은  부모 액세스 양식을 사용하여 액세스하고, 자녀의 정보를 갱신하거나 삭제할 것을 당사에게 요청할 수 있습니다."
2106,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,240.0,어린이의 개인정보에 대한 더 자세한 정보는어린이 개인정보 보호정책전문을 검토하시기 바랍니다.
2107,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,241.0, 
2108,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,242.0,귀하는 사용자가 생성한 콘텐츠를 Mattel 서비스에 게시하거나 업로드할 수 있습니다.
2109,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,243.0,일부 Mattel 서비스에서는 사용자가 생성한 콘텐츠를 업로드할 수 있는 기회를 제공합니다.
2110,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,244.0,모든 Mattel 서비스에서 사용자가 생성한 콘텐츠를 게시할 수 있는 것은 아닙니다.
2111,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,245.0,"어린이용 Mattel 서비스에서의 소셜 공유의 경우, 부모의 동의 없이는 자녀의 개인 연락처 정보를 방문자 간에 공유할 수 없습니다."
